PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue
2152,4,Complete,260,1626,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,7132.125,570.57,178.3031,7880.9981
2153,4,Complete,258,1542,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
2154,4,Complete,254,1610,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
2155,4,Complete,257,1638,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
2156,4,Complete,261,1582,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,564.1965,45.1357,14.1049,623.4371
2157,4,Complete,250,1510,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,143.0415,11.4433,3.576,158.0608
2158,4,Complete,253,1526,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
2159,4,Complete,255,1644,1,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,3713.325,297.066,92.8331,4103.2241
2160,4,Complete,256,1680,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,63831.075,5106.486,1595.7769,70533.3379
2161,4,Complete,259,1584,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,9799.65,783.972,244.9913,10828.6133
2162,4,Complete,260,1620,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,5711.475,456.918,142.7869,6311.1799
2163,4,Complete,258,1666,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,416.745,33.3396,10.4186,460.5032
2164,4,Complete,254,1592,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,97.965,7.8372,2.4491,108.2513
2165,4,Complete,252,1618,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,114.471,9.1577,2.8618,126.4905
2166,4,Complete,261,1612,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,132.6465,10.6117,3.3162,146.5744
2167,4,Complete,251,1586,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2168,4,Complete,253,1500,1,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,418.95,33.516,10.4738,462.9398
4007,14,Approved,251,1594,3,2014-03-01 00:00:00.000,2014-03-26 00:00:00.000,554020,44321.6,11080.4,609422
2169,4,Complete,255,1656,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,633.7485,50.6999,15.8437,700.2921
2170,5,Complete,256,1572,1,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,461.79,36.9432,11.5448,510.278
2171,4,Complete,259,1562,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,475.209,38.0167,11.8802,525.1059
2172,4,Complete,260,1662,2,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,37.0755,2.966,0.9269,40.9684
2173,4,Complete,258,1682,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
2174,4,Complete,254,1686,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,259.8435,20.7875,6.4961,287.1271
2175,4,Complete,257,1684,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
2176,4,Complete,261,1534,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,484.407,38.7526,12.1102,535.2698
2177,4,Complete,251,1614,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,837.9,67.032,20.9475,925.8795
2178,4,Complete,253,1588,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,40471.2,3237.696,1011.78,44720.676
2179,4,Complete,255,1622,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,661.878,52.9502,16.547,731.3752
2180,4,Complete,256,1632,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,62092.8,4967.424,1552.32,68612.544
2181,4,Complete,259,1608,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,5948.25,475.86,148.7063,6572.8163
2182,4,Complete,260,1576,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
2183,4,Complete,258,1590,1,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,525,42,13.125,580.125
2184,4,Complete,254,1514,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,281.8935,22.5515,7.0473,311.4923
2185,4,Complete,257,1498,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
2186,4,Complete,261,1674,2,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,944.37,75.5496,23.6093,1043.5289
2187,4,Complete,251,1652,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229
2188,4,Complete,253,1578,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,62843.55,5027.484,1571.0888,69442.1228
2189,4,Complete,252,1538,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
2190,4,Complete,256,1556,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
2191,4,Complete,259,1554,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,501.1965,40.0957,12.5299,553.8221
2192,4,Complete,260,1688,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,125.748,10.0598,3.1437,138.9515
2193,4,Complete,258,1580,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,150.7905,12.0632,3.7698,166.6235
2194,4,Complete,254,1496,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,279.783,22.3826,6.9946,309.1602
2195,5,Complete,257,1494,2,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,8847.3,707.784,221.1825,9776.2665
2196,4,Complete,261,1650,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,171.0765,13.6861,4.2769,189.0395
2197,4,Complete,251,1654,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
2198,4,Complete,253,1664,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
2199,4,Complete,255,1678,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,58685.55,4694.844,1467.1388,64847.5328
2200,4,Complete,252,1616,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,358.155,28.6524,8.9539,395.7613
2201,4,Complete,259,1492,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,501.1965,40.0957,12.5299,553.8221
2202,4,Complete,260,1602,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,270.8055,21.6644,6.7701,299.24
2203,4,Complete,258,1540,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,371.2275,29.6982,9.2807,410.2064
2204,4,Rejected,250,1628,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
2205,4,Complete,257,1604,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
2206,4,Complete,261,1690,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,146.286,11.7029,3.6572,161.6461
2207,4,Complete,251,1566,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,102.564,8.2051,2.5641,113.3332
2208,4,Complete,253,1698,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235
2209,4,Complete,255,1560,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
2210,4,Complete,256,1692,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,9637.11,770.9688,240.9278,10649.0066
2211,4,Complete,259,1696,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,39258.45,3140.676,981.4613,43380.5873
2212,4,Complete,260,1504,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,551.88,44.1504,13.797,609.8274
2213,4,Complete,258,1544,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,3176.25,254.1,79.4063,3509.7563
2214,4,Complete,254,1530,2,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
2215,4,Complete,257,1508,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
2216,4,Complete,261,1694,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,7623,609.84,190.575,8423.415
2217,4,Complete,251,1624,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
2218,4,Complete,253,1548,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,59.9445,4.7956,1.4986,66.2387
2219,4,Complete,255,1598,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,567.378,45.3902,14.1845,626.9527
2220,4,Complete,256,1658,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2221,4,Complete,259,1536,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,525.7665,42.0613,13.1442,580.972
2222,4,Complete,250,1568,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,10914.75,873.18,272.8688,12060.7988
2223,4,Complete,258,1648,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,142.4115,11.3929,3.5603,157.3647
2224,4,Complete,254,1646,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,28794.15,2303.532,719.8538,31817.5358
2225,4,Complete,257,1672,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,51807.3465,4144.5877,1295.1837,57247.1179
2226,4,Complete,261,1600,1,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,1276.275,102.102,31.9069,1410.2839
2227,4,Complete,251,1522,1,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,2003.925,160.314,50.0981,2214.3371
2228,4,Complete,253,1570,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
2229,4,Complete,255,1516,1,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,454.86,36.3888,11.3715,502.6203
2230,4,Complete,256,1506,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2231,4,Complete,259,1626,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,7132.125,570.57,178.3031,7880.9981
2232,4,Complete,260,1542,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
2233,4,Complete,250,1610,4,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
2234,4,Complete,254,1638,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
2235,4,Complete,257,1582,4,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,1151.4825,92.1186,28.7871,1272.3882
2236,4,Complete,261,1510,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,143.0415,11.4433,3.576,158.0608
2237,4,Complete,251,1526,2,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
2238,4,Complete,253,1644,1,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,3713.325,297.066,92.8331,4103.2241
2239,4,Complete,255,1680,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,63831.075,5106.486,1595.7769,70533.3379
2240,4,Complete,256,1584,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,9585.45,766.836,239.6363,10591.9223
2241,4,Complete,259,1620,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,5711.475,456.918,142.7869,6311.1799
2242,4,Complete,260,1666,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,273.7035,21.8963,6.8426,302.4424
2243,4,Complete,258,1592,2,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,97.965,7.8372,2.4491,108.2513
2244,4,Complete,254,1618,4,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,114.471,9.1577,2.8618,126.4905
2245,4,Complete,257,1612,4,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,132.6465,10.6117,3.3162,146.5744
2246,4,Complete,261,1586,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2247,4,Complete,251,1500,1,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,418.95,33.516,10.4738,462.9398
2248,4,Complete,253,1656,4,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,607.8555,48.6284,15.1964,671.6803
2249,4,Complete,255,1572,1,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,461.79,36.9432,11.5448,510.278
2250,4,Complete,256,1562,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,414.918,33.1934,10.373,458.4844
2251,4,Complete,252,1662,2,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,37.0755,2.966,0.9269,40.9684
2252,4,Complete,260,1682,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
2253,4,Complete,258,1686,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,364.455,29.1564,9.1114,402.7228
2254,4,Complete,254,1684,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,41048.7,3283.896,1026.2175,45358.8135
2255,4,Complete,257,1534,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,111.5415,8.9233,2.7885,123.2533
2256,4,Complete,261,1614,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,390.6,31.248,9.765,431.613
2257,4,Complete,250,1588,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,40471.2,3237.696,1011.78,44720.676
2258,4,Complete,253,1622,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,136.332,10.9066,3.4083,150.6469
2259,4,Complete,255,1632,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,62092.8,4967.424,1552.32,68612.544
2260,4,Complete,256,1608,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,5948.25,475.86,148.7063,6572.8163
2261,4,Complete,259,1576,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
2262,4,Complete,260,1590,1,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,525,42,13.125,580.125
2263,5,Complete,258,1514,3,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,1721.79,137.7432,43.0448,1902.578
2264,4,Complete,254,1498,4,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
2265,4,Complete,252,1674,2,2014-03-11 00:00:00.000,2014-03-20 00:00:00.000,944.37,75.5496,23.6093,1043.5289
2266,4,Complete,261,1652,4,2014-03-11 00:00:00.000,2014-03-20 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229
2267,4,Complete,251,1578,3,2014-03-11 00:00:00.000,2014-03-20 00:00:00.000,62843.55,5027.484,1571.0888,69442.1228
2268,4,Complete,253,1538,5,2014-03-11 00:00:00.000,2014-03-20 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
2269,6,Complete,255,1556,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
2270,4,Complete,256,1554,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,358.6275,28.6902,8.9657,396.2834
2271,4,Complete,259,1688,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,125.748,10.0598,3.1437,138.9515
2272,4,Complete,260,1580,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,150.7905,12.0632,3.7698,166.6235
2273,4,Complete,258,1496,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,416.745,33.3396,10.4186,460.5032
2274,4,Complete,254,1494,2,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,8847.3,707.784,221.1825,9776.2665
2275,4,Complete,257,1650,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,171.0765,13.6861,4.2769,189.0395
2276,4,Complete,261,1654,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
2277,4,Complete,251,1664,3,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
2278,4,Complete,253,1678,3,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,58685.55,4694.844,1467.1388,64847.5328
2279,4,Complete,255,1616,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,599.4135,47.9531,14.9853,662.3519
2280,4,Complete,256,1492,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,358.6275,28.6902,8.9657,396.2834
2281,4,Complete,259,1602,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,1525.23,122.0184,38.1308,1685.3792
2282,4,Complete,260,1540,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,228.438,18.275,5.711,252.424
2283,4,Complete,258,1628,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
2284,4,Complete,254,1604,4,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,257.5755,20.606,6.4394,284.6209
2285,7,Complete,257,1690,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,146.286,11.7029,3.6572,161.6461
2286,4,Complete,261,1566,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,102.564,8.2051,2.5641,113.3332
2287,4,Complete,251,1698,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235
2288,4,Complete,253,1560,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
2289,4,Complete,252,1692,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,6756.12,540.4896,168.903,7465.5126
2290,4,Complete,256,1696,2,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
2291,4,Complete,259,1504,1,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,551.88,44.1504,13.797,609.8274
2292,4,Complete,260,1544,1,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,3811.5,304.92,95.2875,4211.7075
2293,4,Complete,258,1530,2,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
2294,4,Complete,254,1508,1,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,35394.975,2831.598,884.8744,39111.4474
2295,4,Complete,257,1694,1,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,7623,609.84,190.575,8423.415
2296,4,Complete,261,1624,2,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
2297,4,Complete,251,1548,2,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,59.9445,4.7956,1.4986,66.2387
2298,4,Complete,253,1598,4,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,117.432,9.3946,2.9358,129.7624
2299,4,Complete,255,1658,5,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2300,4,Complete,252,1536,4,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,377.055,30.1644,9.4264,416.6458
2301,4,Complete,259,1568,1,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,18220.125,1457.61,455.5031,20133.2381
2302,4,Complete,260,1648,5,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,142.4115,11.3929,3.5603,157.3647
2303,4,Complete,258,1646,5,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,19236.525,1538.922,480.9131,21256.3601
2304,4,Rejected,250,1672,4,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,285.0435,22.8035,7.1261,314.9731
2305,4,Complete,257,1600,1,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,1276.275,102.102,31.9069,1410.2839
2306,4,Complete,261,1522,1,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,2003.925,160.314,50.0981,2214.3371
2307,4,Complete,251,1570,2,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
2308,4,Complete,253,1516,1,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,454.86,36.3888,11.3715,502.6203
2309,4,Complete,255,1506,5,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2310,4,Complete,256,1626,2,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,7132.125,570.57,178.3031,7880.9981
2311,4,Complete,259,1542,2,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
2312,4,Complete,260,1610,4,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
2313,4,Complete,258,1638,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
2314,4,Complete,254,1582,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,278.838,22.307,6.971,308.116
2315,4,Complete,257,1510,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,143.0415,11.4433,3.576,158.0608
2316,4,Complete,261,1526,2,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
2317,4,Complete,251,1644,1,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,3713.325,297.066,92.8331,4103.2241
2318,4,Complete,253,1680,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,63831.075,5106.486,1595.7769,70533.3379
2319,4,Complete,255,1584,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,6754.86,540.3888,168.8715,7464.1203
2320,4,Complete,256,1620,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,5711.475,456.918,142.7869,6311.1799
2321,4,Complete,259,1666,4,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,503.0865,40.2469,12.5772,555.9106
2322,4,Complete,250,1592,2,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,97.965,7.8372,2.4491,108.2513
2323,4,Complete,258,1618,4,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,114.471,9.1577,2.8618,126.4905
2324,4,Complete,254,1612,4,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,132.6465,10.6117,3.3162,146.5744
2325,4,Complete,257,1586,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
2326,4,Complete,261,1500,1,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,418.95,33.516,10.4738,462.9398
2327,4,Complete,251,1656,4,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,824.355,65.9484,20.6089,910.9123
2328,4,Complete,253,1572,1,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,461.79,36.9432,11.5448,510.278
2329,4,Complete,255,1562,4,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,630.378,50.4302,15.7595,696.5677
2330,4,Complete,256,1662,2,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,37.0755,2.966,0.9269,40.9684
2331,4,Complete,259,1682,4,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
2332,4,Complete,260,1686,4,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,234.6435,18.7715,5.8661,259.2811
2333,5,Complete,250,1684,4,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,45172.05,3613.764,1129.3013,49915.1153
2334,4,Complete,254,1534,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,279.783,22.3826,6.9946,309.1602
2335,4,Complete,257,1614,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,1228.5,98.28,30.7125,1357.4925
2336,4,Complete,261,1588,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,40471.2,3237.696,1011.78,44720.676
2337,4,Complete,251,1622,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,836.01,66.8808,20.9003,923.7911
2338,5,Complete,253,1632,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,62092.8,4967.424,1552.32,68612.544
2339,4,Complete,255,1608,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,5948.25,475.86,148.7063,6572.8163
2340,4,Complete,256,1576,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
2341,4,Complete,259,1590,1,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,525,42,13.125,580.125
2342,4,Complete,260,1514,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,281.8935,22.5515,7.0473,311.4923
2343,4,Complete,258,1498,4,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
2344,4,Complete,254,1674,2,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,944.37,75.5496,23.6093,1043.5289
2345,4,Complete,257,1652,4,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229
2346,4,Complete,261,1578,3,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,62843.55,5027.484,1571.0888,69442.1228
2347,4,Complete,251,1538,5,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
2348,4,Complete,253,1556,4,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
2349,4,Complete,255,1554,4,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,234.9585,18.7967,5.874,259.6292
2350,4,Complete,256,1688,4,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,125.748,10.0598,3.1437,138.9515
